loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),label(N)
2023-02-19T21:11:46.454Z,913,2066861.896,-0.626144409,-1.485748291,0.000305176,2066861.894,-0.31737262,0.414321274,0.420060933,2066861.878,143.9788971,68.80648804,-437.9278564,3
2023-02-19T21:11:46.474Z,914,2066861.916,-0.656494141,-1.467269897,-0.000747681,2066861.914,-0.375753909,0.40058282,0.511298954,2066861.898,143.6047363,69.04246521,-438.2189941,3
2023-02-19T21:11:46.494Z,915,2066861.936,-0.580200195,-1.42565918,0.00012207,2066861.934,-0.429450691,0.500704646,0.559404433,2066861.918,143.1278992,68.82525635,-438.442749,3
2023-02-19T21:11:46.515Z,916,2066861.956,-0.486907959,-1.365814209,0.00440979,2066861.954,-0.466654539,0.621121049,0.498616189,2066861.937,142.8110199,68.56369019,-438.7033691,3
2023-02-19T21:11:46.534Z,917,2066861.976,-0.466766357,-1.276290894,0.014053345,2066861.974,-0.444529265,0.679921508,0.511919498,2066861.957,142.354126,68.30209351,-438.9902344,3
2023-02-19T21:11:46.554Z,918,2066861.996,-0.430541992,-1.211273193,0.006607056,2066861.994,-0.378339052,0.672884107,0.523685038,2066861.977,141.4884949,68.49028015,-439.1407471,3
2023-02-19T21:11:46.574Z,919,2066862.016,-0.407897949,-1.167892456,0.03086853,2066862.014,-0.269978225,0.635812938,0.497511238,2066861.996,141.0458679,68.30374146,-439.5326538,3
2023-02-19T21:11:46.594Z,920,2066862.036,-0.368133545,-1.095993042,0.044311523,2066862.034,-0.196430236,0.678946257,0.418431073,2066862.016,140.5593872,68.35676575,-439.73526,3
2023-02-19T21:11:46.614Z,921,2066862.056,-0.313430786,-1.018539429,0.025100708,2066862.054,-0.200595424,0.823413432,0.257560432,2066862.036,140.0389404,68.34666443,-439.9678345,3
2023-02-19T21:11:46.634Z,922,2066862.076,-0.250442505,-0.974639893,0.032089233,2066862.074,-0.163558304,0.868496776,0.046708118,2066862.055,139.993454,68.46492004,-440.0527344,3
2023-02-19T21:11:46.654Z,923,2066862.096,-0.297454834,-0.953521729,-0.011474609,2066862.094,-0.098004863,0.892990649,-0.023635555,2066862.075,139.4436646,68.13417053,-440.4151611,3
2023-02-19T21:11:46.674Z,924,2066862.116,-0.256835938,-0.923919678,0.005065918,2066862.114,0.021825405,0.735442877,-0.112269551,2066862.095,139.4590149,68.01715088,-440.6394653,3
2023-02-19T21:11:46.694Z,925,2066862.136,-0.21496582,-0.873641968,-0.006790161,2066862.134,0.128056496,0.628440499,-0.287206471,2066862.114,139.2454224,68.09939575,-440.9014893,3
2023-02-19T21:11:46.714Z,926,2066862.156,-0.276596069,-0.830963135,-0.001144409,2066862.154,0.203440204,0.724183559,-0.35446462,2066862.134,139.4064941,67.99475098,-440.7432251,3
2023-02-19T21:11:46.734Z,927,2066862.176,-0.211242676,-0.820877075,-0.027587891,2066862.174,0.224682912,0.643264174,-0.521404088,2066862.154,139.3130951,67.84541321,-440.7369385,3
2023-02-19T21:11:46.754Z,928,2066862.196,-0.258987427,-0.792190552,-0.045623779,2066862.194,0.233779997,0.674646854,-0.606735229,2066862.174,139.5720062,67.80189514,-440.9840698,3
2023-02-19T21:11:46.774Z,929,2066862.216,-0.18977356,-0.771133423,-0.022064209,2066862.214,0.318203807,0.651419342,-0.783882022,2066862.193,139.2668304,67.44111633,-440.7704163,3
2023-02-19T21:11:46.794Z,930,2066862.236,-0.223724365,-0.746902466,-0.051651001,2066862.234,0.390604228,0.611132324,-0.894640207,2066862.213,139.8045349,67.23539734,-440.4295044,3
2023-02-19T21:11:46.814Z,931,2066862.256,-0.240478516,-0.746231079,-0.034606934,2066862.254,0.503104925,0.724308968,-0.917165518,2066862.233,140.5006256,66.88528442,-440.5580139,3
2023-02-19T21:11:46.834Z,932,2066862.276,-0.192764282,-0.775665283,-0.062683105,2066862.274,0.5656389,0.636060596,-1.009673834,2066862.252,140.8198395,66.79212952,-440.3845215,3
2023-02-19T21:11:46.854Z,933,2066862.296,-0.186233521,-0.76348877,-0.092880249,2066862.294,0.611981869,0.687060952,-1.124362111,2066862.272,140.9239197,66.43988037,-440.204834,3
2023-02-19T21:11:46.874Z,934,2066862.316,-0.10508728,-0.728118896,-0.013427734,2066862.314,0.677044272,0.562769592,-1.355798483,2066862.292,141.6699982,66.41921997,-439.8745117,3
2023-02-19T21:11:46.894Z,935,2066862.336,-0.121932983,-0.689437866,-0.009628296,2066862.334,0.636458218,0.556185484,-1.460829377,2066862.311,142.1749268,66.22236633,-439.4718628,3
2023-02-19T21:11:46.914Z,936,2066862.356,-0.185516357,-0.752639771,-0.045074463,2066862.354,0.696787357,0.686492085,-1.524345517,2066862.331,143.1229706,65.95518494,-439.0101929,3
2023-02-19T21:11:46.934Z,937,2066862.376,-0.188186646,-0.763076782,0.005355835,2066862.374,0.752561092,0.713765502,-1.495421886,2066862.351,144.0521698,66.0393219,-438.7516174,3
2023-02-19T21:11:46.954Z,938,2066862.396,-0.068405151,-0.706558228,0.088897705,2066862.394,0.677074075,0.73213017,-1.604828358,2066862.37,144.8363953,65.9498291,-438.2631226,3
2023-02-19T21:11:46.974Z,939,2066862.416,-0.002426147,-0.662902832,-0.025619507,2066862.414,0.699420154,0.596542478,-1.804985642,2066862.39,145.6375885,65.62574768,-437.7749939,3
2023-02-19T21:11:46.994Z,940,2066862.436,-0.08052063,-0.706222534,-0.093383789,2066862.434,0.7535007,0.468693167,-1.709343553,2066862.41,146.7997284,65.50137329,-437.334198,3
2023-02-19T21:11:47.015Z,941,2066862.456,-0.095596313,-0.754943848,-0.039123535,2066862.454,0.829253733,0.644601345,-1.687511444,2066862.43,148.0211182,65.42660522,-436.9513245,3
2023-02-19T21:11:47.034Z,942,2066862.476,-0.038314819,-0.709518433,0.106445313,2066862.474,0.818751037,1.128315568,-1.795616627,2066862.449,148.8782654,65.41339111,-436.5115356,3
2023-02-19T21:11:47.054Z,943,2066862.496,0.093704224,-0.621398926,0.086471558,2066862.494,0.860936046,1.071152091,-1.97529006,2066862.469,150.0365753,65.4798584,-436.0474243,3
2023-02-19T21:11:47.074Z,944,2066862.516,0.187835693,-0.716766357,-0.089004517,2066862.514,0.809636652,0.516072929,-1.913514256,2066862.489,150.9520874,65.37350464,-435.4723511,3
2023-02-19T21:11:47.094Z,945,2066862.536,0.13520813,-0.76411438,-0.073348999,2066862.534,0.793353021,0.100568682,-1.901084423,2066862.508,152.2000122,65.65974426,-435.1233521,3
2023-02-19T21:11:47.115Z,946,2066862.556,0.071380615,-0.721984863,-0.030899048,2066862.554,0.711466968,-0.056624398,-1.793797135,2066862.528,153.6064301,65.94581604,-434.5620117,3
2023-02-19T21:11:47.134Z,947,2066862.576,0.070739746,-0.773406982,-0.082244873,2066862.574,0.512251556,-0.410276204,-1.448765993,2066862.548,155.141098,66.20275879,-434.0282593,3
2023-02-19T21:11:47.155Z,948,2066862.596,-0.004302979,-0.90977478,-0.137878418,2066862.594,0.346484989,-0.827734411,-0.90872246,2066862.567,156.6795044,66.6962738,-433.4650269,3
2023-02-19T21:11:47.175Z,949,2066862.616,-0.16847229,-1.02355957,-0.037033081,2066862.614,0.166803092,-0.629038095,-0.276451021,2066862.587,157.7024384,66.88064575,-433.2077332,3
2023-02-19T21:11:47.195Z,950,2066862.636,-0.313262939,-1.051208496,0.047775269,2066862.634,-0.146291435,0.068762816,0.269193113,2066862.607,158.7483215,67.0756073,-433.0091248,3
2023-02-19T21:11:47.214Z,951,2066862.656,-0.207611084,-1.006759644,0.093841553,2066862.654,-0.342772812,0.803454101,0.573651016,2066862.646,158.5646515,67.00714111,-433.0385132,3
2023-02-19T21:11:47.235Z,952,2066862.676,0.001144409,-1.014541626,0.047134399,2066862.674,-0.376520634,0.867978513,0.803540647,2066862.666,157.6221008,66.733078,-433.4735718,3
2023-02-19T21:11:47.255Z,953,2066862.696,0.178573608,-0.936569214,0.110580444,2066862.694,-0.294815391,0.570838749,0.795565844,2066862.686,156.335083,66.66560364,-433.4686584,3
2023-02-19T21:11:47.275Z,954,2066862.716,0.202651978,-0.908538818,0.061340332,2066862.714,-0.224273846,0.050065298,0.704241812,2066862.705,155.4411316,66.58743286,-433.5775757,3
2023-02-19T21:11:47.295Z,955,2066862.736,0.100067139,-0.934127808,0.058288574,2066862.734,-0.226009965,-0.189931855,0.725373149,2066862.725,154.6560974,66.21702576,-433.9804077,3
2023-02-19T21:11:47.315Z,956,2066862.756,-0.025543213,-0.962936401,0.032577515,2066862.754,-0.311262816,-0.089192726,0.870016098,2066862.745,154.3637085,66.21487427,-433.9198608,3
2023-02-19T21:11:47.335Z,957,2066862.776,-0.037277222,-0.954574585,-0.032958984,2066862.774,-0.460307419,0.08293616,1.104979634,2066862.764,154.0683746,66.05738831,-434.1673584,3
2023-02-19T21:11:47.355Z,958,2066862.796,-0.016052246,-0.894302368,-0.038665771,2066862.794,-0.616994739,-0.168177292,1.400257349,2066862.784,153.3739319,65.93023682,-434.8237305,3
2023-02-19T21:11:47.375Z,959,2066862.816,-0.014358521,-0.812423706,-0.061645508,2066862.814,-0.729511738,-0.563141644,1.657394648,2066862.804,152.3790894,65.87341309,-434.9595032,3
2023-02-19T21:11:47.395Z,960,2066862.836,-0.0415802,-0.783218384,-0.066711426,2066862.834,-0.668443561,-0.377342761,1.628424406,2066862.823,151.2656403,65.66792297,-435.2275391,3
2023-02-19T21:11:47.415Z,961,2066862.856,0.016845703,-0.744628906,0.121185303,2066862.854,-0.905447066,-0.020085294,1.654399633,2066862.843,150.223938,65.45970154,-435.7420959,3
2023-02-19T21:11:47.436Z,962,2066862.876,0.242462158,-0.470825195,-0.076889038,2066862.874,-0.83519423,-1.00919342,1.398241639,2066862.863,148.6747284,65.44166565,-436.1500854,3
2023-02-19T21:11:47.455Z,963,2066862.896,-0.197494507,-0.884689331,-0.028015137,2066862.894,-0.745093107,-0.634733021,1.452557325,2066862.882,147.9356689,65.1366272,-436.8988037,3
2023-02-19T21:11:47.475Z,964,2066862.916,-0.166290283,-0.693618774,-0.050460815,2066862.914,-0.536418974,-0.363843739,1.469448686,2066862.902,147.2774048,65.20088196,-437.3382568,3
2023-02-19T21:11:47.495Z,965,2066862.936,0.11050415,-0.797714233,0.077590942,2066862.934,-0.510483503,-0.843732595,1.331017494,2066862.922,146.2384033,65.28561401,-437.3796387,3
2023-02-19T21:11:47.515Z,966,2066862.956,-0.09161377,-0.856292725,-0.020278931,2066862.954,-0.552370489,-1.066693783,1.436219573,2066862.941,145.37117,65.34757996,-437.6612854,3
2023-02-19T21:11:47.535Z,967,2066862.976,-0.269683838,-0.687149048,-0.176269531,2066862.974,-0.494480044,-0.403909653,1.122436047,2066862.961,144.7772064,65.30787659,-438.0722656,3
2023-02-19T21:11:47.555Z,968,2066862.996,-0.115386963,-0.818130493,0.056991577,2066862.994,-0.355987132,-0.431681901,1.029787183,2066862.981,143.9171143,65.73358154,-438.0675659,3
2023-02-19T21:11:47.575Z,969,2066863.016,-0.10760498,-0.876983643,-0.067626953,2066863.015,-0.361626655,-0.610426903,0.851229608,2066863.001,143.2557831,65.77790833,-438.4644775,3
2023-02-19T21:11:47.595Z,970,2066863.037,-0.326766968,-0.900161743,-0.066680908,2066863.035,-0.371161282,-0.779435098,1.101861,2066863.02,143.1264496,66.26046753,-438.6625977,3
2023-02-19T21:11:47.615Z,971,2066863.057,-0.21257019,-0.888198853,-0.001586914,2066863.055,-0.464594036,-0.834511936,1.30762279,2066863.04,142.4269409,66.20861816,-438.6184082,3
2023-02-19T21:11:47.635Z,972,2066863.077,-0.126251221,-0.733093262,-0.114181519,2066863.075,-0.561465442,-0.670898736,0.926119864,2066863.06,142.2209167,66.36224365,-438.9905396,3
2023-02-19T21:11:47.655Z,973,2066863.097,-0.228713989,-0.641479492,-0.048843384,2066863.095,-0.601659477,-0.357916057,0.714505613,2066863.079,141.546402,66.44271851,-439.0359192,3
2023-02-19T21:11:47.675Z,974,2066863.117,-0.154449463,-0.852844238,-0.011627197,2066863.115,-0.392246336,-0.65662688,0.575995684,2066863.099,141.0070953,66.49475098,-439.5924683,3
2023-02-19T21:11:47.695Z,975,2066863.137,-0.356872559,-0.855911255,0.002288818,2066863.135,-0.31674999,-0.994372129,0.796303511,2066863.119,140.8476563,66.49615479,-439.8757019,3
2023-02-19T21:11:47.715Z,976,2066863.157,-0.327575684,-0.811157227,-0.112472534,2066863.155,-0.462129831,-0.859231353,0.811381042,2066863.138,140.8256226,66.61824036,-439.6240234,3
2023-02-19T21:11:47.735Z,977,2066863.177,-0.23260498,-0.876159668,-0.046524048,2066863.175,-0.487981379,-0.517532647,0.509328783,2066863.158,140.6823578,66.92585754,-439.8132019,3
2023-02-19T21:11:47.756Z,978,2066863.197,-0.411773682,-0.907592773,0.017578125,2066863.195,-0.422323823,-0.400784969,0.47600463,2066863.178,140.214035,67.12837219,-440.2175598,3
2023-02-19T21:11:47.775Z,979,2066863.217,-0.435211182,-0.956253052,-0.113571167,2066863.215,-0.435239077,-0.186332598,0.498920053,2066863.197,140.2645416,67.32449341,-440.2244263,3
2023-02-19T21:11:47.795Z,980,2066863.237,-0.394836426,-0.954116821,0.066436768,2066863.235,-0.274832904,-0.307653695,0.487244219,2066863.217,139.8415222,67.5466156,-440.6543884,3
2023-02-19T21:11:47.815Z,981,2066863.257,-0.398330688,-0.920669556,0.006973267,2066863.255,-0.319279462,-0.195105836,0.490613937,2066863.237,139.6560211,67.81314087,-440.7618103,3
2023-02-19T21:11:47.835Z,982,2066863.277,-0.38343811,-0.939926147,-0.021270752,2066863.275,-0.321613461,-0.051248807,0.431170583,2066863.257,139.1204681,67.45622253,-440.8449097,3
2023-02-19T21:11:47.855Z,983,2066863.297,-0.388153076,-0.980194092,0.04750061,2066863.295,-0.193384916,-0.115951635,0.385424912,2066863.276,139.0729675,67.9148407,-440.895752,3
2023-02-19T21:11:47.875Z,984,2066863.317,-0.415252686,-0.986526489,0.001251221,2066863.315,-0.170193031,-0.2080504,0.395898074,2066863.296,139.1144104,68.08952332,-441.0393677,3
2023-02-19T21:11:47.895Z,985,2066863.337,-0.385284424,-0.971313477,0.015274048,2066863.335,-0.100462161,-0.167220414,0.350145489,2066863.316,138.9433899,68.16099548,-441.1183472,3
2023-02-19T21:11:47.915Z,986,2066863.357,-0.358200073,-0.972946167,-0.024398804,2066863.355,-0.089636944,-0.248377055,0.211775631,2066863.335,138.6889954,68.29344177,-441.0076294,3
2023-02-19T21:11:47.935Z,987,2066863.377,-0.409957886,-0.970123291,0.005050659,2066863.375,-0.074770108,-0.349798471,0.194910362,2066863.355,138.6734924,68.60212708,-440.87323,3
2023-02-19T21:11:47.955Z,988,2066863.397,-0.406951904,-0.965332031,0.033920288,2066863.395,0.057171676,-0.488247424,0.144131616,2066863.375,138.7198029,68.68034363,-440.7986145,3
2023-02-19T21:11:47.975Z,989,2066863.417,-0.46244812,-0.969360352,-0.0337677,2066863.415,0.118011594,-0.473599523,0.108453237,2066863.394,138.5226898,68.94499207,-440.6526184,3
2023-02-19T21:11:47.995Z,990,2066863.437,-0.406402588,-1.009048462,-0.024353027,2066863.435,0.148887217,-0.464078993,-0.08696606,2066863.414,138.8341675,69.02636719,-440.3127441,3
2023-02-19T21:11:48.015Z,991,2066863.457,-0.41607666,-1.0284729,-0.049987793,2066863.455,0.14907071,-0.460370272,-0.279310733,2066863.434,138.8842773,68.96324158,-440.5484009,3
2023-02-19T21:11:48.035Z,992,2066863.477,-0.498672485,-1.03855896,-0.075927734,2066863.475,0.164903462,-0.408126235,-0.296981066,2066863.453,138.9627075,69.25323486,-440.3128052,3
2023-02-19T21:11:48.055Z,993,2066863.497,-0.516998291,-1.062591553,-0.031829834,2066863.495,0.261121064,-0.490095675,-0.285306573,2066863.473,139.3952942,69.16659546,-440.2391357,3
2023-02-19T21:11:48.075Z,994,2066863.517,-0.445587158,-1.081008911,-0.05859375,2066863.515,0.26586923,-0.623138964,-0.457540125,2066863.493,139.8096466,69.42630005,-439.9006042,3
2023-02-19T21:11:48.095Z,995,2066863.537,-0.529663086,-1.067489624,-0.041564941,2066863.535,0.189383775,-0.583664775,-0.483660668,2066863.512,140.0411072,69.1448822,-439.4301453,3
2023-02-19T21:11:48.115Z,996,2066863.557,-0.456283569,-1.085174561,-0.006210327,2066863.555,0.188749939,-0.572834492,-0.53053844,2066863.532,140.5375214,68.96414185,-439.3347473,3
2023-02-19T21:11:48.135Z,997,2066863.577,-0.514511108,-1.060333252,0.036331177,2066863.575,0.286010981,-0.749027073,-0.407594949,2066863.552,140.9531403,68.98072815,-439.1068726,3
2023-02-19T21:11:48.156Z,998,2066863.597,-0.554855347,-1.018417358,0.024475098,2066863.595,0.308814287,-0.865412295,-0.239344671,2066863.572,141.3310394,69.0345459,-438.8718262,3
2023-02-19T21:11:48.175Z,999,2066863.617,-0.437286377,-1.063537598,0.024887085,2066863.615,0.300074339,-0.898385942,-0.304725021,2066863.591,141.7936096,68.90328979,-438.5202332,3
2023-02-19T21:11:48.195Z,1000,2066863.637,-0.518173218,-1.061386108,0.001831055,2066863.635,0.287966013,-0.837413132,-0.297222078,2066863.611,142.1041107,68.96998596,-438.2926025,3
2023-02-19T21:11:48.215Z,1001,2066863.657,-0.515304565,-1.102905273,-0.019699097,2066863.655,0.333745748,-0.749320567,-0.298831701,2066863.631,142.5257568,69.13653564,-437.7423096,3
2023-02-19T21:11:48.235Z,1002,2066863.677,-0.589233398,-1.139007568,-0.023880005,2066863.675,0.384662718,-0.788015783,-0.22863318,2066863.65,142.9297333,69.07839966,-437.5845337,3
2023-02-19T21:11:48.255Z,1003,2066863.697,-0.563430786,-1.134628296,-0.022735596,2066863.695,0.378100425,-0.669616163,-0.229500309,2066863.67,143.4580383,69.30180359,-437.2575684,3
2023-02-19T21:11:48.276Z,1004,2066863.717,-0.534606934,-1.096130371,-0.003097534,2066863.715,0.327386916,-0.46252051,-0.290450484,2066863.69,143.7757111,69.5140686,-437.0035706,3
2023-02-19T21:11:48.295Z,1005,2066863.737,-0.469192505,-1.061416626,0.003158569,2066863.735,0.30023253,-0.290994555,-0.371418566,2066863.709,144.0548859,69.43489075,-436.4396667,3
2023-02-19T21:11:48.315Z,1006,2066863.757,-0.426422119,-1.031021118,0.021194458,2066863.755,0.3423118,-0.294709146,-0.358510494,2066863.729,144.1261292,69.53219604,-436.1873779,3
2023-02-19T21:11:48.335Z,1007,2066863.777,-0.391738892,-0.96572876,0.069335938,2066863.775,0.449826807,-0.455226362,-0.27906999,2066863.749,144.8058319,69.66851807,-436.1894531,3
2023-02-19T21:11:48.355Z,1008,2066863.797,-0.365310669,-0.868606567,0.080505371,2066863.795,0.505230427,-0.485668957,-0.273552984,2066863.768,145.0949402,69.64254761,-435.7462158,3
2023-02-19T21:11:48.375Z,1009,2066863.817,-0.272079468,-0.844421387,0.086151123,2066863.815,0.526366353,-0.503490567,-0.405748039,2066863.788,145.1279297,69.74137878,-435.3522339,3
2023-02-19T21:11:48.395Z,1010,2066863.837,-0.242630005,-0.780853271,0.090606689,2066863.835,0.580357373,-0.532931805,-0.53945899,2066863.808,145.4124756,70.06486511,-434.6920166,3
2023-02-19T21:11:48.415Z,1011,2066863.857,-0.188095093,-0.76373291,0.113128662,2066863.855,0.707791507,-0.676307082,-0.680638969,2066863.827,146.1322784,69.95027161,-434.5685425,3
2023-02-19T21:11:48.435Z,1012,2066863.877,-0.182830811,-0.739944458,0.138427734,2066863.875,0.89309293,-0.88196969,-0.775509834,2066863.867,147.3546448,70.47122192,-433.7596436,3
2023-02-19T21:11:48.455Z,1013,2066863.897,-0.216094971,-0.696929932,0.161331177,2066863.895,1.089302659,-0.9808622,-0.885742843,2066863.887,147.9241486,70.86793518,-432.9882813,3
2023-02-19T21:11:48.475Z,1014,2066863.917,-0.166763306,-0.717849731,0.156799316,2066863.915,1.276707411,-1.016794086,-1.087405443,2066863.906,148.8250885,71.39953613,-432.2824402,3
2023-02-19T21:11:48.495Z,1015,2066863.937,-0.125854492,-0.768096924,0.191574097,2066863.935,1.506513715,-1.195088506,-1.291270137,2066863.926,150.181488,71.96549988,-431.5134888,3
2023-02-19T21:11:48.517Z,1016,2066863.957,-0.137588501,-0.770401001,0.226379395,2066863.955,1.796638012,-1.302539825,-1.393669248,2066863.946,151.2950439,72.74967957,-430.9081421,3
2023-02-19T21:11:48.535Z,1017,2066863.977,-0.158065796,-0.751541138,0.32862854,2066863.975,2.113112688,-1.596449971,-1.464637876,2066863.965,152.6287231,73.55714417,-429.9539795,3
2023-02-19T21:11:48.558Z,1018,2066863.997,-0.160995483,-0.757827759,0.338241577,2066863.995,2.304364681,-1.684672236,-1.521618366,2066863.985,154.3269348,75.19638062,-429.0223694,3
2023-02-19T21:11:48.575Z,1019,2066864.017,-0.050949097,-0.768218994,0.367782593,2066864.015,2.507944107,-1.687011361,-1.766122103,2066864.005,156.3025513,76.22976685,-427.9274597,3
2023-02-19T21:11:48.598Z,1020,2066864.037,-0.026229858,-0.767318726,0.436462402,2066864.035,2.765812874,-1.942424417,-1.918136477,2066864.024,158.0487366,77.98864746,-427.0671082,3
2023-02-19T21:11:48.615Z,1021,2066864.057,-0.083908081,-0.745483398,0.565505981,2066864.055,3.001300812,-2.188479662,-1.937521815,2066864.044,160.2046356,79.98071289,-426.2929382,3
2023-02-19T21:11:48.638Z,1022,2066864.077,-0.073120117,-0.774124146,0.531204224,2066864.075,3.076987743,-2.05250001,-1.950934887,2066864.064,162.4211426,82.73439026,-425.4882813,3
2023-02-19T21:11:48.655Z,1023,2066864.097,0.068054199,-0.748916626,0.548095703,2066864.095,3.140923738,-2.227666378,-2.098087311,2066864.083,164.250824,85.29045105,-424.9754639,3
2023-02-19T21:11:48.679Z,1024,2066864.117,0.143112183,-0.703903198,0.59588623,2066864.115,3.299559116,-2.309066534,-2.325220108,2066864.103,166.8864746,87.85057068,-424.9239197,3
2023-02-19T21:11:48.695Z,1025,2066864.137,0.145385742,-0.696609497,0.663650513,2066864.135,3.353395939,-2.380931854,-2.398729324,2066864.123,169.5080261,91.16133118,-424.6541748,3
2023-02-19T21:11:48.719Z,1026,2066864.157,0.156219482,-0.642364502,0.538009644,2066864.155,3.33621192,-2.165367365,-2.491434813,2066864.143,171.9332428,94.64382935,-425.0728149,3
2023-02-19T21:11:48.735Z,1027,2066864.177,0.347366333,-0.580215454,0.566818237,2066864.175,3.330846548,-2.408224106,-2.691433668,2066864.162,173.9080811,97.9622345,-425.2311096,3
2023-02-19T21:11:48.758Z,1028,2066864.197,0.430969238,-0.530303955,0.680496216,2066864.195,3.302137613,-2.603287458,-2.906223536,2066864.182,176.0587311,101.6274567,-425.9213257,3
2023-02-19T21:11:48.775Z,1029,2066864.217,0.334411621,-0.459442139,0.708953857,2066864.215,3.162151098,-1.880628228,-3.019295216,2066864.202,178.2452698,105.5436249,-426.762085,3
2023-02-19T21:11:48.798Z,1030,2066864.237,0.235931396,-0.358978271,0.820373535,2066864.235,2.901143551,-1.1238873,-2.867362738,2066864.221,179.8716125,109.3272705,-427.9520874,3
2023-02-19T21:11:48.816Z,1031,2066864.257,0.575256348,-0.248352051,0.669891357,2066864.255,2.931539297,-1.41122365,-3.002972603,2066864.241,180.7390594,112.2789459,-428.4441833,3
2023-02-19T21:11:48.838Z,1032,2066864.277,0.836883545,-0.120010376,0.685501099,2066864.275,2.998533487,-1.983849883,-3.174443483,2066864.261,181.5003204,115.8864746,-429.3202209,3
2023-02-19T21:11:48.855Z,1033,2066864.297,0.494293213,-0.089111328,0.758087158,2066864.295,2.980617046,-1.571666956,-3.19765687,2066864.28,182.2236786,119.4178925,-430.9138489,3
2023-02-19T21:11:48.878Z,1034,2066864.317,0.36491394,0.014175415,0.88911438,2066864.315,2.778033495,-0.791785479,-2.822717667,2066864.3,182.8265228,122.6285248,-432.2148438,3
2023-02-19T21:11:48.895Z,1035,2066864.337,0.785949707,0.140304565,0.761123657,2066864.335,2.767862797,-0.848104119,-3.031508923,2066864.32,183.1638489,125.7635345,-433.1545715,3
2023-02-19T21:11:48.918Z,1036,2066864.357,0.998092651,0.203140259,0.785629272,2066864.355,2.734723568,-1.599383473,-3.150322199,2066864.339,182.9844513,128.2815247,-434.1828003,3
2023-02-19T21:11:48.935Z,1037,2066864.377,0.77973938,0.377593994,0.83555603,2066864.375,2.682001591,-0.928102553,-3.386706352,2066864.359,182.9412079,131.5254517,-436.039093,3
2023-02-19T21:11:48.957Z,1038,2066864.397,0.35017395,0.321105957,0.775848389,2066864.395,2.586802959,-0.218585864,-2.831065416,2066864.379,181.8838348,133.9010315,-437.2513428,3
2023-02-19T21:11:48.975Z,1039,2066864.417,0.760879517,0.521347046,0.706634521,2066864.415,2.548217535,-0.118475512,-2.676152229,2066864.399,181.285141,136.2774048,-438.0343018,3
2023-02-19T21:11:48.998Z,1040,2066864.437,1.144973755,0.664093018,0.612228394,2066864.435,2.425670147,-1.039665818,-3.059479237,2066864.418,180.3599091,138.4946136,-438.782135,3
2023-02-19T21:11:49.016Z,1041,2066864.457,0.805480957,0.656784058,0.749343872,2066864.455,2.216907978,-0.987641811,-3.109287739,2066864.438,179.2885437,140.1604156,-440.4778442,3
2023-02-19T21:11:49.037Z,1042,2066864.477,0.533157349,0.697113037,0.780395508,2066864.475,2.10276556,-0.272415817,-2.912368059,2066864.458,178.0881195,141.9733887,-441.9335938,3
2023-02-19T21:11:49.056Z,1043,2066864.497,0.448348999,0.781188965,0.4659729,2066864.495,2.084469318,0.229532525,-2.810054541,2066864.477,176.5129852,143.3039551,-443.1588745,3
2023-02-19T21:11:49.078Z,1044,2066864.517,0.735107422,0.840194702,0.567321777,2066864.515,1.91009903,-0.088163681,-2.673496723,2066864.497,175.116745,144.4456329,-443.9470825,3
2023-02-19T21:11:49.095Z,1045,2066864.537,0.913711548,0.966201782,0.553955078,2066864.535,1.71907711,-0.53296566,-2.952570438,2066864.517,173.8964996,145.0296478,-444.9060059,3
2023-02-19T21:11:49.117Z,1046,2066864.557,0.576339722,0.933334351,0.550872803,2066864.555,1.505987167,-0.799487889,-2.833202124,2066864.536,172.2453613,145.8196716,-445.8495483,3
2023-02-19T21:11:49.136Z,1047,2066864.577,0.380264282,0.980499268,0.362426758,2066864.575,1.522101521,-0.324626565,-2.898731947,2066864.556,170.5140686,146.3532562,-447.1291504,3
2023-02-19T21:11:49.158Z,1048,2066864.597,0.281417847,1.028564453,0.503234863,2066864.595,1.26229465,0.316083401,-2.669972181,2066864.576,168.6194458,146.8344574,-447.8918457,3
2023-02-19T21:11:49.176Z,1049,2066864.617,0.527801514,1.09552002,0.404418945,2066864.615,1.102212071,-0.015164039,-2.694399834,2066864.595,167.006134,147.0939941,-448.6807861,3
2023-02-19T21:11:49.197Z,1050,2066864.637,0.475921631,1.135757446,0.425857544,2066864.635,1.046112299,-0.173331842,-2.866323948,2066864.615,165.2708282,147.2460327,-449.1296997,3
2023-02-19T21:11:49.216Z,1051,2066864.657,0.255477905,1.07421875,0.3671875,2066864.655,0.942632258,-0.074245468,-2.64956212,2066864.635,163.5776215,147.1159821,-449.7735596,3
2023-02-19T21:11:49.237Z,1052,2066864.677,0.292602539,1.110488892,0.3074646,2066864.675,0.861007988,-0.001542769,-2.673409224,2066864.654,161.9082489,146.9795227,-450.3179016,3
2023-02-19T21:11:49.255Z,1053,2066864.697,0.266479492,1.100830078,0.289718628,2066864.695,0.807180703,-0.172601074,-2.588213921,2066864.674,160.0229034,146.9280548,-450.5793457,3
